if you or your child: Seek immediate medical care Has problems swallowing Has problems breathing Shows signs of infection, such as warm, red, painful or swollen skin, pus, or a foul odor from a sore, and fever or chills Basement membrane zone Basement membrane zone Depending on the type of epidermolysis bullosa, blistering may occur in the top layer of skin (epidermis), the bottom layer (dermis) or the layer that separates the two (basement membrane zone).	general
Autosomal dominant inheritance pattern Autosomal dominant inheritance pattern In an autosomal dominant disorder, the mutated gene is a dominant gene located on one of the nonsex chromosomes (autosomes).	general
You need only one mutated gene to be affected by this type of disorder.	general
A person with an autosomal dominant disorder — in this case, the father — has a 50% chance of having an affected child with one mutated gene (dominant gene) and a 50% chance of having an unaffected child with two normal genes (recessive genes).	general
Autosomal recessive inheritance pattern Autosomal recessive inheritance pattern To have an autosomal recessive disorder, you inherit two mutated genes, one from each parent.	general
These disorders are usually passed on by two carriers.	general
Their health is rarely affected, but they have one mutated gene (recessive gene) and one normal gene (dominant gene) for the condition.	general
Two carriers have a 25% chance of having an unaffected child with two normal genes (left), a 50% chance of having an unaffected child who also is a carrier (middle) and a 25% chance of having an affected child with two recessive genes (right).	general
Epidermolysis bullosa simplex Epidermolysis bullosa simplex Epidermolysis bullosa simplex usually becomes apparent at birth or during early infancy.	general
It's the most common and least severe type.	general
Blistering may be relatively mild with epidermolysis bullosa simplex.	general
Dystrophic epidermolysis bullosa Dystrophic epidermolysis bullosa Dystrophic epidermolysis bullosa generally becomes apparent at birth or during early childhood.	general
More severe forms of dystrophic epidermolysis bullosa can lead to rough, thickened skin, scarring, and disfigurement of the hands and feet.	general
Epidermolysis bullosa is usually inherited.	general
The disease gene may be passed on from one parent who has the disease (autosomal dominant inheritance).	general
Or it may be passed on from both parents (autosomal recessive inheritance) or arise as a new mutation in the affected person that can be passed on.	general
The skin is made up of an outer layer (epidermis) and an underlying layer (dermis).	general
The area where the layers meet is called the basement membrane.	general
The various types of epidermolysis bullosa are largely defined by which layer the blisters form in.	general
The main types of epidermolysis bullosa are: This is the most common form.	general
It develops in the outer layer of skin and mainly affects the palms and the feet.	general
The blisters usually heal without scarring.	general
Epidermolysis bullosa simplex.	general
This type may be severe, with blisters beginning in infancy.	general
A baby with this condition may develop a hoarse-sounding cry from continual blistering and scarring of the vocal cords.	general
Junctional epidermolysis bullosa.	general
This type is related to a flaw in the gene that helps produce a type of collagen that provides strength to the pig-skinlike dermis layer of the skin.	general
